#node1,node2,node1_string_internal_id,node2_string_internal_id,node1_external_id,node2_external_id,neighborhood_on_chromosome,gene_fusion,phylogenetic_cooccurrence,homology,coexpression,experimentally_determined_interaction,database_annotated,automated_textmining,prediction,combined_score
EIF3H,RPS2,1861812,1852518,9606.ENSP00000429931,9606.ENSP00000341885,0,0,0,0,0.305,0,0.9,0,0,0.927
PSMD6,CCND1,1847640,1843117,9606.ENSP00000295901,9606.ENSP00000227507,0,0,0,0,0,0.303,0.9,0,0,0.927
RPS24,EIF3I,1861076,1855943,9606.ENSP00000414321,9606.ENSP00000362688,0,0,0,0,0.278,0,0.9,0.074,0,0.927
EIF3B,RPS14,1854079,1849373,9606.ENSP00000354125,9606.ENSP00000311028,0,0,0,0,0.164,0,0.9,0.204,0,0.927
PSMD9,PSMD1,1862152,1849179,9606.ENSP00000440485,9606.ENSP00000309474,0,0,0,0,0,0.3,0.9,0,0,0.927
CDK2,PSMD11,1845906,1844971,9606.ENSP00000266970,9606.ENSP00000261712,0,0,0,0,0,0.309,0.9,0,0,0.927
CDK1,PSMC4,1858283,1842267,9606.ENSP00000378699,9606.ENSP00000157812,0,0,0,0,0,0.278,0.9,0.078,0,0.927
EIF3B,RPS3A,1854079,1853009,9606.ENSP00000354125,9606.ENSP00000346050,0,0,0,0,0.234,0,0.9,0.131,0,0.927
PSMD2,SKP1,1849263,1843292,9606.ENSP00000310129,9606.ENSP00000231487,0,0,0,0,0.11,0,0.9,0.255,0,0.927
CDK2,PSMC4,1845906,1842267,9606.ENSP00000266970,9606.ENSP00000157812,0,0,0,0,0,0.278,0.9,0.078,0,0.927
RPS19,EIF3H,1864285,1861812,9606.ENSP00000470004,9606.ENSP00000429931,0,0,0,0,0.284,0,0.9,0.065,0,0.927
SOS1,GAB2,1858968,1854264,9606.ENSP00000384675,9606.ENSP00000354952,0,0,0,0,0,0,0.9,0.306,0,0.927
PSMB6,CDK2,1846162,1845906,9606.ENSP00000270586,9606.ENSP00000266970,0,0,0,0,0,0.309,0.9,0,0,0.927
BCAR1,RPS6KB1,1859585,1843035,9606.ENSP00000391669,9606.ENSP00000225577,0,0,0,0,0,0,0.9,0.306,0,0.927
EIF4E,RPS23,1861659,1847772,9606.ENSP00000425561,9606.ENSP00000296674,0,0,0,0,0.114,0,0.9,0.252,0,0.927
RPS27A,PSMD3,1846244,1845579,9606.ENSP00000272317,9606.ENSP00000264639,0,0,0,0,0,0.301,0.9,0,0,0.927
RPS26,EIF3G,1853363,1844198,9606.ENSP00000348849,9606.ENSP00000253108,0,0,0,0,0.304,0,0.9,0,0,0.927
HSP90AA1,RB1,1851814,1845924,9606.ENSP00000335153,9606.ENSP00000267163,0,0,0,0,0,0,0.9,0.301,0,0.927
RHOA,CDC42,1860210,1849707,9606.ENSP00000400175,9606.ENSP00000314458,0,0,0,0.957,0.072,0.246,0.9,0.994,0,0.927
EIF3A,RPS27A,1854958,1846244,9606.ENSP00000358140,9606.ENSP00000272317,0,0,0,0,0,0.25,0.9,0.106,0,0.927
EIF3F,RPS11,1849251,1846167,9606.ENSP00000310040,9606.ENSP00000270625,0,0,0,0,0.289,0,0.9,0.065,0,0.927
EIF3I,RPS26,1855943,1853363,9606.ENSP00000362688,9606.ENSP00000348849,0,0,0,0,0.307,0,0.9,0,0,0.927
PSMD7,RBX1,1842741,1842568,9606.ENSP00000219313,9606.ENSP00000216225,0,0,0,0,0.089,0.202,0.9,0.104,0,0.926
PSMD12,RPS27A,1853297,1846244,9606.ENSP00000348442,9606.ENSP00000272317,0,0,0,0,0,0.269,0.9,0.078,0,0.926
BIRC5,CDKN1A,1848314,1843736,9606.ENSP00000301633,9606.ENSP00000244741,0,0,0,0,0,0,0,0.926,0,0.926
EIF3H,RPS16,1861812,1844060,9606.ENSP00000429931,9606.ENSP00000251453,0,0,0,0,0.235,0,0.9,0.116,0,0.926
RPS19,EIF4A1,1864285,1847443,9606.ENSP00000470004,9606.ENSP00000293831,0,0,0,0,0.157,0,0.9,0.195,0,0.926
RPS6,EIF3A,1857216,1854958,9606.ENSP00000369757,9606.ENSP00000358140,0,0,0,0,0.267,0,0.9,0.081,0,0.926
PSMD14,RPS27A,1859182,1846244,9606.ENSP00000386541,9606.ENSP00000272317,0,0,0,0,0,0.161,0.9,0.198,0,0.926
RPS4X,EIF4A1,1855955,1847443,9606.ENSP00000362744,9606.ENSP00000293831,0,0,0,0,0.241,0.101,0.9,0.047,0,0.926
MAPK8,CCND1,1853988,1843117,9606.ENSP00000353483,9606.ENSP00000227507,0,0,0,0,0,0,0,0.926,0,0.926
PSMC6,SKP1,1860306,1843292,9606.ENSP00000401802,9606.ENSP00000231487,0,0,0,0,0.094,0,0.9,0.25,0,0.926
SRC,CDH2,1853652,1846066,9606.ENSP00000350941,9606.ENSP00000269141,0,0,0,0,0,0,0,0.926,0,0.926
RPS14,EIF4A1,1849373,1847443,9606.ENSP00000311028,9606.ENSP00000293831,0,0,0,0,0.174,0.078,0.9,0.151,0,0.926
PSMD9,PSMA5,1862152,1846187,9606.ENSP00000440485,9606.ENSP00000271308,0,0,0,0,0.072,0.083,0.9,0.236,0,0.926
RPS29,EIF3I,1858354,1855943,9606.ENSP00000379339,9606.ENSP00000362688,0,0,0,0,0.288,0,0.9,0,0,0.925
RPS28,EIF3G,1864786,1844198,9606.ENSP00000472469,9606.ENSP00000253108,0,0,0,0,0.288,0,0.9,0,0,0.925
RPS27A,PSMD11,1846244,1844971,9606.ENSP00000272317,9606.ENSP00000261712,0,0,0,0,0,0.289,0.9,0,0,0.925
AKT1,CCNB1,1846136,1844435,9606.ENSP00000270202,9606.ENSP00000256442,0,0,0,0,0.065,0.095,0,0.918,0,0.925
RPS2,EIF3D,1852518,1842561,9606.ENSP00000341885,9606.ENSP00000216190,0,0,0,0,0.288,0,0.9,0,0,0.925
PSMB5,PSMD10,1854354,1842679,9606.ENSP00000355325,9606.ENSP00000217958,0,0,0,0,0,0,0.9,0.284,0,0.925
CCND3,CCNE1,1855798,1845190,9606.ENSP00000362082,9606.ENSP00000262643,0,0,0,0.685,0,0,0.9,0.823,0,0.925
RPS27A,PSMA6,1846244,1844920,9606.ENSP00000272317,9606.ENSP00000261479,0,0,0,0,0,0.282,0.9,0.051,0,0.925
PSMD4,CUL3,1854905,1845542,9606.ENSP00000357879,9606.ENSP00000264414,0,0,0,0,0,0.149,0.9,0.199,0,0.925
FOXO3,STAT3,1852227,1845584,9606.ENSP00000339527,9606.ENSP00000264657,0,0,0,0,0,0,0.8,0.64,0,0.925
EIF4E,EIF3D,1861659,1842561,9606.ENSP00000425561,9606.ENSP00000216190,0,0,0,0,0.087,0,0.9,0.253,0,0.925
RPS8,EIF3D,1858412,1842561,9606.ENSP00000379888,9606.ENSP00000216190,0,0,0,0,0.289,0,0.9,0,0,0.925
RPS14,EIF3F,1849373,1849251,9606.ENSP00000311028,9606.ENSP00000310040,0,0,0,0,0.289,0,0.9,0,0,0.925
EIF3I,RPS7,1855943,1852173,9606.ENSP00000362688,9606.ENSP00000339095,0,0,0,0,0.288,0,0.9,0,0,0.925
PSMA7,RBX1,1855365,1842568,9606.ENSP00000359910,9606.ENSP00000216225,0,0,0,0,0.278,0,0.9,0.055,0,0.925
EIF4E,RPS5,1861659,1842374,9606.ENSP00000425561,9606.ENSP00000196551,0,0,0,0,0.253,0,0.9,0.083,0,0.925
PSMC2,CUL3,1847374,1845542,9606.ENSP00000292644,9606.ENSP00000264414,0,0,0,0,0,0.26,0.9,0.071,0,0.925
EIF3I,RPS16,1855943,1844060,9606.ENSP00000362688,9606.ENSP00000251453,0,0,0,0,0.288,0,0.9,0,0,0.925
PSMB2,RBX1,1855861,1842568,9606.ENSP00000362334,9606.ENSP00000216225,0,0,0,0,0.277,0,0.9,0.056,0,0.925
RPS19,EIF3I,1864285,1855943,9606.ENSP00000470004,9606.ENSP00000362688,0,0,0,0,0.288,0,0.9,0,0,0.925
PSMA5,SKP1,1846187,1843292,9606.ENSP00000271308,9606.ENSP00000231487,0,0,0,0,0.175,0.13,0.9,0.081,0,0.925
MLST8,PRKDC,1858459,1849621,9606.ENSP00000380313,9606.ENSP00000313420,0,0,0,0,0,0.663,0,0.786,0,0.925
EIF3I,RPS23,1855943,1847772,9606.ENSP00000362688,9606.ENSP00000296674,0,0,0,0,0.281,0,0.9,0,0,0.925
PSMD1,CUL3,1849179,1845542,9606.ENSP00000309474,9606.ENSP00000264414,0,0,0,0,0.071,0.26,0.9,0,0,0.925
RPS24,EIF3G,1861076,1844198,9606.ENSP00000414321,9606.ENSP00000253108,0,0,0,0,0.184,0,0.9,0.157,0,0.925
PSMC5,CUL3,1849313,1845542,9606.ENSP00000310572,9606.ENSP00000264414,0,0,0,0,0,0.26,0.9,0.07,0,0.925
PSMD9,PSMD4,1862152,1854905,9606.ENSP00000440485,9606.ENSP00000357879,0,0,0,0,0,0,0.9,0.274,0,0.924
CUL3,PSMC1,1845542,1844882,9606.ENSP00000264414,9606.ENSP00000261303,0,0,0,0,0,0.26,0.9,0.065,0,0.924
RHOA,CCNE1,1860210,1845190,9606.ENSP00000400175,9606.ENSP00000262643,0,0,0,0,0,0,0.9,0.28,0,0.924
RPS14,EIF3E,1849373,1842805,9606.ENSP00000311028,9606.ENSP00000220849,0,0,0,0,0.12,0,0.9,0.21,0,0.924
EIF3C,RPS27A,1851492,1846244,9606.ENSP00000332604,9606.ENSP00000272317,0,0,0,0,0.07,0.213,0.9,0.09,0,0.924
MDM2,PCNA,1861282,1856984,9606.ENSP00000417281,9606.ENSP00000368438,0,0,0,0,0,0.853,0,0.508,0,0.924
CDK1,PSMD6,1858283,1847640,9606.ENSP00000378699,9606.ENSP00000295901,0,0,0,0,0,0.278,0.9,0,0,0.924
PSMD6,CDK2,1847640,1845906,9606.ENSP00000295901,9606.ENSP00000266970,0,0,0,0,0,0.278,0.9,0,0,0.924
EIF3B,RPS10,1854079,1853151,9606.ENSP00000354125,9606.ENSP00000347271,0,0,0,0,0.223,0.074,0.9,0.071,0,0.924
BTRC,NEDD8,1855188,1844012,9606.ENSP00000359206,9606.ENSP00000250495,0,0,0,0,0,0.847,0,0.525,0,0.924
HC3,PSMC2,1862989,1847374,9606.ENSP00000455744,9606.ENSP00000292644,0,0,0,0,0.395,0.825,0,0.347,0,0.924
CDK1,PSMC1,1858283,1844882,9606.ENSP00000378699,9606.ENSP00000261303,0,0,0,0,0,0.244,0.9,0.078,0,0.924
EIF3C,RPS15A,1851492,1850066,9606.ENSP00000332604,9606.ENSP00000318646,0,0,0,0,0.144,0,0.9,0.193,0,0.924
SKP1,PSMA3,1843292,1842599,9606.ENSP00000231487,9606.ENSP00000216455,0,0,0,0,0.265,0,0.9,0.052,0,0.924
EIF3I,RPS14,1855943,1849373,9606.ENSP00000362688,9606.ENSP00000311028,0,0,0,0,0.279,0,0.9,0,0,0.924
RPS23,EIF3D,1847772,1842561,9606.ENSP00000296674,9606.ENSP00000216190,0,0,0,0,0.114,0,0.9,0.211,0,0.924
RPS27A,RBX1,1846244,1842568,9606.ENSP00000272317,9606.ENSP00000216225,0,0,0,0,0.09,0.106,0.9,0.185,0,0.924
CDK2,PSMC1,1845906,1844882,9606.ENSP00000266970,9606.ENSP00000261303,0,0,0,0,0,0.244,0.9,0.078,0,0.924
PSMD6,RPS27A,1847640,1846244,9606.ENSP00000295901,9606.ENSP00000272317,0,0,0,0,0,0.28,0.9,0,0,0.924
RPS3,EIF4G1,1861952,1852064,9606.ENSP00000433821,9606.ENSP00000338020,0,0,0,0,0.069,0,0.9,0.24,0,0.923
HC3,PSMC4,1862989,1842267,9606.ENSP00000455744,9606.ENSP00000157812,0,0,0,0,0.472,0.826,0,0.236,0,0.923
PSMA7,RPS27A,1855365,1846244,9606.ENSP00000359910,9606.ENSP00000272317,0,0,0,0,0.075,0.235,0.9,0,0,0.923
PSMD14,BTRC,1859182,1855188,9606.ENSP00000386541,9606.ENSP00000359206,0,0,0,0,0,0,0.9,0.271,0,0.923
CDK1,PSMD2,1858283,1849263,9606.ENSP00000378699,9606.ENSP00000310129,0,0,0,0,0,0.269,0.9,0.042,0,0.923
EIF4E,RPS27A,1861659,1846244,9606.ENSP00000425561,9606.ENSP00000272317,0,0,0,0,0.181,0.128,0.9,0.053,0,0.923
IRS1,STAT3,1848682,1845584,9606.ENSP00000304895,9606.ENSP00000264657,0,0,0,0,0,0,0,0.923,0,0.923
RPS13,EIF3I,1862013,1855943,9606.ENSP00000435777,9606.ENSP00000362688,0,0,0,0,0.27,0,0.9,0,0,0.923
PSMB3,RBX1,1843022,1842568,9606.ENSP00000225426,9606.ENSP00000216225,0,0,0,0,0.234,0,0.9,0.081,0,0.923
RAC1,ARPC2,1853302,1847604,9606.ENSP00000348461,9606.ENSP00000295685,0,0,0,0,0.072,0,0.9,0.244,0,0.923
SHC1,TGFBR1,1860266,1856216,9606.ENSP00000401303,9606.ENSP00000364133,0,0,0,0,0,0.105,0.9,0.214,0,0.923
RPS7,EIF3C,1852173,1851492,9606.ENSP00000339095,9606.ENSP00000332604,0,0,0,0,0.252,0,0.9,0.061,0,0.923
EIF3H,RPS29,1861812,1858354,9606.ENSP00000429931,9606.ENSP00000379339,0,0,0,0,0.27,0,0.9,0,0,0.923
EIF3A,RPS6KB1,1854958,1843035,9606.ENSP00000358140,9606.ENSP00000225577,0,0,0,0,0,0,0.9,0.27,0,0.923
CCND3,GRB2,1855798,1852164,9606.ENSP00000362082,9606.ENSP00000339007,0,0,0,0,0,0,0.9,0.265,0,0.923
RPS16,EIF3D,1844060,1842561,9606.ENSP00000251453,9606.ENSP00000216190,0,0,0,0,0.254,0,0.9,0.051,0,0.923
EIF4A1,RPS12,1847443,1843234,9606.ENSP00000293831,9606.ENSP00000230050,0,0,0,0,0.115,0.097,0.9,0.157,0,0.923
EIF4E,RPS3A,1861659,1853009,9606.ENSP00000425561,9606.ENSP00000346050,0,0,0,0,0.157,0,0.9,0.169,0,0.923
CDC42,ARPC3,1849707,1843162,9606.ENSP00000314458,9606.ENSP00000228825,0,0,0,0,0,0,0.9,0.266,0,0.923
RPS24,EIF3B,1861076,1854079,9606.ENSP00000414321,9606.ENSP00000354125,0,0,0,0,0.261,0,0.9,0,0,0.922
PSMB4,RBX1,1847239,1842568,9606.ENSP00000290541,9606.ENSP00000216225,0,0,0,0,0.26,0,0.9,0,0,0.922
RPS20,EIF3F,1861789,1849251,9606.ENSP00000429374,9606.ENSP00000310040,0,0,0,0,0.256,0,0.9,0,0,0.922
EIF3H,RPS5,1861812,1842374,9606.ENSP00000429931,9606.ENSP00000196551,0,0,0,0,0.238,0,0.9,0.066,0,0.922
FOXO1,INSR,1857055,1848574,9606.ENSP00000368880,9606.ENSP00000303830,0,0,0,0,0,0,0,0.921,0,0.922
EIF3H,RPS24,1861812,1861076,9606.ENSP00000429931,9606.ENSP00000414321,0,0,0,0,0.254,0,0.9,0,0,0.922
EIF3I,RPS12,1855943,1843234,9606.ENSP00000362688,9606.ENSP00000230050,0,0,0,0,0.18,0,0.9,0.129,0,0.922
ARPC5,RAC1,1853912,1853302,9606.ENSP00000352918,9606.ENSP00000348461,0,0,0,0,0,0,0.9,0.253,0,0.922
GAB2,EGFR,1854264,1846445,9606.ENSP00000354952,9606.ENSP00000275493,0,0,0,0,0,0.804,0,0.62,0,0.922
BTRC,FOXO3,1855188,1852227,9606.ENSP00000359206,9606.ENSP00000339527,0,0,0,0,0,0.576,0,0.825,0,0.922
RPS27A,PSMD7,1846244,1842741,9606.ENSP00000272317,9606.ENSP00000219313,0,0,0,0,0,0.161,0.9,0.145,0,0.922
CDK1,PSMD3,1858283,1845579,9606.ENSP00000378699,9606.ENSP00000264639,0,0,0,0,0,0.253,0.9,0.047,0,0.922
EIF4E,RPS16,1861659,1844060,9606.ENSP00000425561,9606.ENSP00000251453,0,0,0,0,0.157,0,0.9,0.159,0,0.922
EIF4A1,RPS27A,1847443,1846244,9606.ENSP00000293831,9606.ENSP00000272317,0,0,0,0,0.115,0.108,0.9,0.137,0,0.922
PSMC5,SKP1,1849313,1843292,9606.ENSP00000310572,9606.ENSP00000231487,0,0,0,0,0.105,0,0.9,0.207,0,0.922
CDC42,FOS,1849707,1848822,9606.ENSP00000314458,9606.ENSP00000306245,0,0,0,0,0,0,0,0.921,0,0.922
RPS10,EIF4A1,1853151,1847443,9606.ENSP00000347271,9606.ENSP00000293831,0,0,0,0,0.161,0,0.9,0.151,0,0.922
EIF3B,RPS21,1854079,1852991,9606.ENSP00000354125,9606.ENSP00000345957,0,0,0,0,0.09,0,0.9,0.22,0,0.922
STAT3,CDH1,1845584,1844988,9606.ENSP00000264657,9606.ENSP00000261769,0,0,0,0,0,0,0,0.921,0,0.921
CDKN1A,PSMD10,1843736,1842679,9606.ENSP00000244741,9606.ENSP00000217958,0,0,0,0,0,0,0.9,0.243,0,0.921
PSMB4,SKP1,1847239,1843292,9606.ENSP00000290541,9606.ENSP00000231487,0,0,0,0,0.097,0,0.9,0.201,0,0.921
TCF7L2,SKP1,1862284,1843292,9606.ENSP00000444972,9606.ENSP00000231487,0,0,0,0,0,0,0.9,0.248,0,0.921
CDK1,PSMD10,1858283,1842679,9606.ENSP00000378699,9606.ENSP00000217958,0,0,0,0,0,0.149,0.9,0.15,0,0.921
EIF3B,RPS16,1854079,1844060,9606.ENSP00000354125,9606.ENSP00000251453,0,0,0,0,0.18,0,0.9,0.123,0,0.921
RPS26,EIF3E,1853363,1842805,9606.ENSP00000348849,9606.ENSP00000220849,0,0,0,0,0.251,0,0.9,0,0,0.921
PSMB5,RPS27A,1854354,1846244,9606.ENSP00000355325,9606.ENSP00000272317,0,0,0,0,0,0.215,0.9,0.078,0,0.921
RPS28,EIF3I,1864786,1855943,9606.ENSP00000472469,9606.ENSP00000362688,0,0,0,0,0.249,0,0.9,0,0,0.921
PSMD6,SKP1,1847640,1843292,9606.ENSP00000295901,9606.ENSP00000231487,0,0,0,0,0.212,0,0.9,0.085,0,0.921
PSMA1,SKP1,1861079,1843292,9606.ENSP00000414359,9606.ENSP00000231487,0,0,0,0,0.144,0.13,0.9,0.071,0,0.921
SUGT1,CDC37,1856790,1842879,9606.ENSP00000367208,9606.ENSP00000222005,0,0,0,0,0.113,0.858,0,0.424,0,0.921
RPS21,EIF3F,1852991,1849251,9606.ENSP00000345957,9606.ENSP00000310040,0,0,0,0,0.246,0,0.9,0,0,0.921
CDK1,CDK4,1858283,1844551,9606.ENSP00000378699,9606.ENSP00000257904,0,0,0.519,0.916,0.084,0.109,0.9,0.981,0,0.921
RBX1,PSMC4,1842568,1842267,9606.ENSP00000216225,9606.ENSP00000157812,0,0,0,0,0.113,0,0.9,0.183,0,0.921
MDM2,CCNA2,1861282,1846354,9606.ENSP00000417281,9606.ENSP00000274026,0,0,0,0,0,0.091,0.9,0.207,0,0.921
RPS7,EIF3G,1852173,1844198,9606.ENSP00000339095,9606.ENSP00000253108,0,0,0,0,0.236,0,0.9,0,0,0.92
RPS27A,PSMA5,1846244,1846187,9606.ENSP00000272317,9606.ENSP00000271308,0,0,0,0,0.069,0.167,0.9,0.099,0,0.92
RPS27A,PSMB1,1846244,1845087,9606.ENSP00000272317,9606.ENSP00000262193,0,0,0,0,0,0.167,0.9,0.126,0,0.92
TGFBR1,AXIN1,1856216,1845118,9606.ENSP00000364133,9606.ENSP00000262320,0,0,0,0,0,0,0.9,0.235,0,0.92
PSMD14,CDKN1B,1859182,1843169,9606.ENSP00000386541,9606.ENSP00000228872,0,0,0,0,0,0,0.9,0.241,0,0.92
PSMB1,RBX1,1845087,1842568,9606.ENSP00000262193,9606.ENSP00000216225,0,0,0,0,0.168,0,0.9,0.126,0,0.92
CUL1,PSMA5,1850867,1846187,9606.ENSP00000326804,9606.ENSP00000271308,0,0,0,0,0.085,0.148,0.9,0.099,0,0.92
PSMA6,PSMD10,1844920,1842679,9606.ENSP00000261479,9606.ENSP00000217958,0,0,0,0,0.086,0,0.9,0.202,0,0.92
BTRC,RPS27A,1855188,1846244,9606.ENSP00000359206,9606.ENSP00000272317,0,0,0,0,0,0.24,0.9,0,0,0.92
EIF3H,RPS23,1861812,1847772,9606.ENSP00000429931,9606.ENSP00000296674,0,0,0,0,0.242,0,0.9,0,0,0.92
SKP1,PSMC4,1843292,1842267,9606.ENSP00000231487,9606.ENSP00000157812,0,0,0,0,0.088,0,0.9,0.203,0,0.92
SHC1,CCND3,1860266,1855798,9606.ENSP00000401303,9606.ENSP00000362082,0,0,0,0,0,0,0.9,0.241,0,0.92
CUL1,PSMC5,1850867,1849313,9606.ENSP00000326804,9606.ENSP00000310572,0,0,0,0,0,0.098,0.9,0.186,0,0.92
EIF3I,RPS21,1855943,1852991,9606.ENSP00000362688,9606.ENSP00000345957,0,0,0,0,0.242,0,0.9,0,0,0.92
RPS29,EIF4A1,1858354,1847443,9606.ENSP00000379339,9606.ENSP00000293831,0,0,0,0,0.085,0,0.9,0.194,0,0.919
PSMB2,CUL1,1855861,1850867,9606.ENSP00000362334,9606.ENSP00000326804,0,0,0,0,0.077,0.111,0.9,0.131,0,0.919
RPS19,EIF3B,1864285,1854079,9606.ENSP00000470004,9606.ENSP00000354125,0,0,0,0,0.175,0.107,0.9,0,0,0.919
PSMD4,CCND1,1854905,1843117,9606.ENSP00000357879,9606.ENSP00000227507,0,0,0,0,0,0,0.9,0.229,0,0.919
FBXW7,CDK2,1846740,1845906,9606.ENSP00000281708,9606.ENSP00000266970,0,0,0,0,0,0.67,0,0.765,0,0.919
RPS23,EIF4A1,1847772,1847443,9606.ENSP00000296674,9606.ENSP00000293831,0,0,0,0,0.145,0,0.9,0.13,0,0.919
RPS6,EIF4EBP1,1857216,1852358,9606.ENSP00000369757,9606.ENSP00000340691,0,0,0,0,0,0,0,0.919,0,0.919
EIF3E,RPS5,1842805,1842374,9606.ENSP00000220849,9606.ENSP00000196551,0,0,0,0,0.209,0,0.9,0.059,0,0.919
RHOA,MAPK10,1860210,1853804,9606.ENSP00000400175,9606.ENSP00000352157,0,0,0,0,0,0.149,0.8,0.567,0,0.919
RPS11,EIF3E,1846167,1842805,9606.ENSP00000270625,9606.ENSP00000220849,0,0,0,0,0.185,0,0.9,0.092,0,0.919
PSMD4,RBX1,1854905,1842568,9606.ENSP00000357879,9606.ENSP00000216225,0,0,0,0,0.087,0,0.9,0.191,0,0.919
CDK1,TSC2,1858283,1842755,9606.ENSP00000378699,9606.ENSP00000219476,0,0,0,0,0,0,0,0.919,0,0.919
RPS15A,EIF3E,1850066,1842805,9606.ENSP00000318646,9606.ENSP00000220849,0,0,0,0,0.18,0,0.9,0.1,0,0.919
SOS1,MTOR,1858968,1854147,9606.ENSP00000384675,9606.ENSP00000354558,0,0,0,0,0,0.073,0.9,0.205,0,0.919
MAPK9,GRB2,1859420,1852164,9606.ENSP00000389338,9606.ENSP00000339007,0,0,0,0,0,0.812,0,0.588,0,0.919
RPS13,EIF3H,1862013,1861812,9606.ENSP00000435777,9606.ENSP00000429931,0,0,0,0,0.176,0,0.9,0.101,0,0.919
JUN,CDK2,1855436,1845906,9606.ENSP00000360266,9606.ENSP00000266970,0,0,0,0,0,0.337,0,0.882,0,0.919
AKT1,AXIN1,1846136,1845118,9606.ENSP00000270202,9606.ENSP00000262320,0,0,0,0,0,0,0,0.919,0,0.919
SKP1,PSMA4,1843292,1842214,9606.ENSP00000231487,9606.ENSP00000044462,0,0,0,0,0.122,0.13,0.9,0.074,0,0.919
CDK2,PSMD7,1845906,1842741,9606.ENSP00000266970,9606.ENSP00000219313,0,0,0,0,0,0.227,0.9,0,0,0.919
RPS27A,PSMA4,1846244,1842214,9606.ENSP00000272317,9606.ENSP00000044462,0,0,0,0,0,0.167,0.9,0.108,0,0.919
PSMA7,RAC1,1855365,1853302,9606.ENSP00000359910,9606.ENSP00000348461,0,0,0,0,0,0.073,0.9,0.198,0,0.919
EIF3H,RPS14,1861812,1849373,9606.ENSP00000429931,9606.ENSP00000311028,0,0,0,0,0.226,0,0.9,0,0,0.919
PSMD9,PSMD7,1862152,1842741,9606.ENSP00000440485,9606.ENSP00000219313,0,0,0,0,0,0,0.9,0.223,0,0.919
PSMB10,SKP1,1853696,1843292,9606.ENSP00000351314,9606.ENSP00000231487,0,0,0,0,0.111,0.13,0.9,0.071,0,0.918
RPS19,EIF3D,1864285,1842561,9606.ENSP00000470004,9606.ENSP00000216190,0,0,0,0,0.181,0,0.9,0.089,0,0.918
PSMB7,SKP1,1844696,1843292,9606.ENSP00000259457,9606.ENSP00000231487,0,0,0,0,0.111,0.13,0.9,0.071,0,0.918
RPS27A,PSMB6,1846244,1846162,9606.ENSP00000272317,9606.ENSP00000270586,0,0,0,0,0.071,0.198,0.9,0,0,0.918
RPS20,EIF3C,1861789,1851492,9606.ENSP00000429374,9606.ENSP00000332604,0,0,0,0,0.181,0,0.9,0.08,0,0.918
EIF3C,RPS16,1851492,1844060,9606.ENSP00000332604,9606.ENSP00000251453,0,0,0,0,0.16,0,0.9,0.103,0,0.918
BTRC,AXIN1,1855188,1845118,9606.ENSP00000359206,9606.ENSP00000262320,0,0,0,0,0,0.793,0,0.619,0,0.918
EIF3A,RPS2,1854958,1852518,9606.ENSP00000358140,9606.ENSP00000341885,0,0,0,0,0.157,0.11,0.9,0,0,0.918
FAU,EIF4G1,1861888,1852064,9606.ENSP00000431822,9606.ENSP00000338020,0,0,0,0,0,0.216,0.9,0,0,0.918
EIF3H,RPS11,1861812,1846167,9606.ENSP00000429931,9606.ENSP00000270625,0,0,0,0,0.207,0,0.9,0.057,0,0.918
AKT1,SMAD2,1846136,1845079,9606.ENSP00000270202,9606.ENSP00000262160,0,0,0,0,0,0.564,0,0.819,0,0.918
PSMD4,SKP1,1854905,1843292,9606.ENSP00000357879,9606.ENSP00000231487,0,0,0,0,0.072,0,0.9,0.189,0,0.918
RPS13,EIF3G,1862013,1844198,9606.ENSP00000435777,9606.ENSP00000253108,0,0,0,0,0.196,0,0.9,0.064,0,0.918
EIF3C,RPS5,1851492,1842374,9606.ENSP00000332604,9606.ENSP00000196551,0,0,0,0,0.157,0,0.9,0.106,0,0.918
TCEB1,RPS27A,1846927,1846244,9606.ENSP00000284811,9606.ENSP00000272317,0,0,0,0,0.073,0.102,0.9,0.141,0,0.918
RPS7,EIF4A1,1852173,1847443,9606.ENSP00000339095,9606.ENSP00000293831,0,0,0,0,0.14,0.102,0.9,0.071,0,0.918
TGFBR1,RPS27A,1856216,1846244,9606.ENSP00000364133,9606.ENSP00000272317,0,0,0,0,0,0.2,0.9,0.06,0,0.918
CUL1,PSMC1,1850867,1844882,9606.ENSP00000326804,9606.ENSP00000261303,0,0,0,0,0.144,0.098,0.9,0.065,0,0.918
RPS27A,EIF3G,1846244,1844198,9606.ENSP00000272317,9606.ENSP00000253108,0,0,0,0,0.163,0.098,0.9,0,0,0.917
RPS28,EIF3B,1864786,1854079,9606.ENSP00000472469,9606.ENSP00000354125,0,0,0,0,0.173,0,0.9,0.081,0,0.917
EIF4G1,RPS23,1852064,1847772,9606.ENSP00000338020,9606.ENSP00000296674,0,0,0,0,0,0,0.9,0.205,0,0.917
PSMD4,CDKN1A,1854905,1843736,9606.ENSP00000357879,9606.ENSP00000244741,0,0,0,0,0,0,0.9,0.211,0,0.917
PSMB3,PSMD10,1843022,1842679,9606.ENSP00000225426,9606.ENSP00000217958,0,0,0,0,0.09,0,0.9,0.167,0,0.917
BIRC5,CUL3,1848314,1845542,9606.ENSP00000301633,9606.ENSP00000264414,0,0,0,0,0,0,0.9,0.205,0,0.917
RPS27A,PSMB7,1846244,1844696,9606.ENSP00000272317,9606.ENSP00000259457,0,0,0,0,0,0.167,0.9,0.09,0,0.917
